STATION_NAME,ISLAND_GROUP,REGION,PROVINCE,CITY_OR_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_SURVEYED,PROJECT,EPOCH,LATITUDE(WGS84),LONGITUDE(WGS84),ERROR_ELLIPSE,ACCURACY_CLASS,ELLIPSOIDAL_HT(WGS84),HEIGHT_ERROR,ORDER_OF_ACCURACY(WGS84),EGM2008_ELEVATION,UTM_X(WGS84),UTM_Y(WGS84),UTM_Zone(WGS84),LATITUDE(PRS92),LONGITUDE(PRS92),ELLIPSOIDAL_HT(PRS92),NORTHING(PTM),EASTING(PTM),PTM_ZONE,UTMX(PRS92),UTMY(PRS92),UTM_ZONE,LATITUDE(ITRF),LONGITUDE(ITRF),ERROR_ELLIPSE(ITRF),ELLIPSOIDAL_HT(ITRF),HEIGHT_ERROR(ITRF),YEAR_COMPUTED,ENCODER,DATE_UPDATED,REFERENCE_FILE
CGY-7624,LUZON,REGION II,CAGAYAN,PIAT,POBLACION II,2007,17.79397722,121.4795369,"CGY-7624 = CGY-3780 ACCESS: The station is located in Barangay Poblacion 2, Piat, Cagayan inside Piat National High School about 18 m. SW corner of N school building and 19 m. NW corner of the S school building and 19 m. NW corner of the S school building. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 3780, 2007 NAMRIA = CGY 7624, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7939772194444,121.479536894444,0.0,0,107.19,0.0,4,68.31076140979083,338838.41854,1968045.81089,51,17.79567081666667,121.478253025,72.23302,1968214.35,550706.066,3,338701.515,1968115.541,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mary,2024-01-01,
CGY-7625,LUZON,REGION II,CAGAYAN,PIAT,AQUIB,2012,17.81035175,121.4828161,"CGY-7625 ACCESS: From Poblacion Piat, the station is located at Barangay Aquib approximately 2 km. It is located to the NE of a farm lot on the left side of the road going to Apayao and S of residential lands. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7625, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.81035175,121.482816108333,0.0,0,65.481,0.0,4,26.60536206356593,339200.73935,1969855.09169,51,17.81204626944444,121.4815326138889,30.5692,1970027.51,551049.129,3,339063.891,1969924.825,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7626,LUZON,REGION II,CAGAYAN,PIAT,AQUIB,2012,17.81000825,121.4814523,"CGY-7626 ACCESS: From Poblacion Piat, the station is located at Barangay Aquib approximately 2 km. It is located to the NE of a farm lot on the left side of the road and a trail. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7626, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.81000825,121.481452302778,0.0,0,66.205,0.0,4,27.32105255618774,339055.86002,1969818.24973,51,17.81170277777778,121.4801688,31.29536,1969989.125,550904.64,3,338919.01,1969887.987,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7627,LUZON,REGION II,CAGAYAN,PIAT,MINANGA,2012,17.83364699,121.4954834,"CGY-7627 ACCESS: The station is located in Barangay Minanga, Piat, Cagayan. It is located on the edge of a farm lot 15 m from a tamarind tree and 100 m SE corner of Minanga Elementary School. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7627, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.8336469916667,121.495483447222,0.0,0,68.161,0.0,4,29.34329105099658,340564.26881,1972422.23383,51,17.83534263333333,121.4942005138889,33.29442,1972609.224,552385.321,3,340427.506,1972491.945,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7629,LUZON,REGION II,CAGAYAN,PIAT,DUGAYUNG,2012,17.80959919,121.4617235,"CGY-7629 ACCESS: The station is located in Barangay Dugayung, Piat, Cagayan. It is located NE portion of a concrete multi-purpose pavement 300 m S of Dugayung Elementary School. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7629, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.8095991944444,121.461723475,0.0,0,105.997,0.0,4,66.9881856793553,336964.1085,1969790.04885,51,17.81129410555556,121.4604399388889,71.13339,1969938.645,548813.177,3,336827.243,1969859.847,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7630,LUZON,REGION II,CAGAYAN,PIAT,DUGAYUNG,2012,17.81170462,121.462734,"CGY-7630 ACCESS: The station is located in Barangay Dugayung, Piat , Cagayan NE portion of a concrete multi-purpose pavement 25 m S fence of Dugayung Elementary School and 7 m waiting shed. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7630, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.8117046166667,121.462733977778,0.0,0,104.566,0.0,4,65.56117732439651,337073.14139,1970022.16914,51,17.81339963333333,121.4614504916667,69.70679,1970171.927,548919.738,3,336936.284,1970091.966,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7631,LUZON,REGION II,CAGAYAN,PIAT,GUMARUENG,2012,17.77722436,121.4486065,"CGY-7631 ACCESS: The station is located in Barangay Gumareng, Piat, Cagayan in a triangular formed lot entering the barangay proper 5m E of the waiting shed. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7631, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7772243583333,121.448606472222,0.0,0,72.621,0.0,4,33.54396808926673,335543.95905,1966218.69304,51,17.77891761944444,121.4473221583333,37.68389,1966352.19,547431.032,3,335406.977,1966288.509,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7632,LUZON,REGION II,CAGAYAN,PIAT,GUMARUENG,2012,17.77670944,121.4510295,"CGY-7632 ACCESS: The station is located in Barangay Gumareng, Piat, Cagayan aprroxiamately 230 m from the S of the barangay hall on a right side of a intersection of the road and 7 m. SE of a waiting shed. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7632, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7767094444444,121.451029463889,0.0,0,72.932,0.0,4,33.87270939252927,335800.39002,1966159.58653,51,17.77840262222222,121.4497451416667,37.98741,1966295.81,547688.09,3,335663.408,1966229.395,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7633,LUZON,REGION II,CAGAYAN,PIAT,MAGUILLING,2012,17.75936651,121.4971455,"CGY-7633 ACCESS: The station is located in Barangay Maguiling, Piat, Cagayan at the Eastern edge of the multi-purpose paveemnt approximately 200m W of Maguiling junction to Tuao. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7633, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7593665138889,121.497145519444,0.0,0,73.973,0.0,4,35.21240612393215,340674.51864,1964200.57063,51,17.76105767222222,121.4958608694444,38.86163,1964388.57,552583.071,3,340537.512,1964270.22,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7634,LUZON,REGION II,CAGAYAN,PIAT,MAGUILLING,2012,17.75951685,121.4985145,"CGY-7634 ACCESS: The station is located in Barangay Maguiling, Piat, Cagayan W of Maguiling junction 40 m NW of the gate og Maguiling Elementary Shool, located 5m away from the intersection of two roads going to Tuao. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7634, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.75951685,121.498514452778,0.0,0,74.584,0.0,4,35.83189894453392,340819.8067,1964216.04643,51,17.76120798611111,121.4972298083333,39.46983,1964405.589,552728.198,3,340682.802,1964285.691,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7635,LUZON,REGION II,CAGAYAN,PIAT,BAUNG,2012,17.78628236,121.5164808,"CGY-7635 ACCESS: The station is located in Barangay Baung, Piat, Cagayan approx. 300 m from the main gate of CSU, 20 m N of waiting shed and 3m from the intake drainage 0.50 m cylindrical concrete pipe. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7635, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7862823638889,121.516480763889,0.0,0,87.235,0.0,4,48.56736148916372,342748.27391,1967162.88311,51,17.78797471944445,121.5151967722222,52.16445,1967373.0,554625.395,3,342611.371,1967232.491,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7636,LUZON,REGION II,CAGAYAN,PIAT,BAUNG,2012,17.78760491,121.5183315,"CGY-7636 ACCESS: The station is located in Barangay Baung, Piat, Cagayan approximately 130 m from the main gate of CSU, 0.70 m from the fence and 80 m from the service road of residential areas. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7636, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7876049138889,121.518331461111,0.0,0,87.048,0.0,4,48.38931225371253,342945.63847,1967307.69053,51,17.78929730833334,121.5170475027778,51.9773,1967519.911,554821.225,3,342808.741,1967377.294,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7639,LUZON,REGION II,CAGAYAN,PIAT,SANTO DOMINGO,2012,17.736917,121.5279775,"CGY-7639 ACCESS: The station is located in Barangay Sto. Domingo, Piat, Cagayan. An access road from the Barangay Boundary of Villarey approx. 5.0 km N Maharlika Highway and 1.8 km back of CARSUMCO. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7639, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7369169972222,121.527977513889,0.0,0,99.504,0.0,4,60.88468843010128,343924.31485,1961690.34174,51,17.73860614444445,121.5266924,64.24603,1961912.762,555859.607,3,343787.258,1961759.875,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7640,LUZON,REGION II,CAGAYAN,PIAT,SANTO DOMINGO,2012,17.73856824,121.5284155,"CGY-7640 ACCESS: The station is located in Barangay Sto. Domingo, Piat, Cagayan. An access road from the Barangay Boundary of Villarey approx. 5.0 km N Maharlika Highway and 1.8 km back of CARSUMCO 160 m N of CGY 7639. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7640, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7385682388889,121.528415544444,0.0,0,100.091,0.0,3,61.47457572734564,343972.19693,1961872.70961,51,17.740257475,121.5271304694444,64.83733,1962095.644,555905.556,3,343835.145,1961942.243,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7641,LUZON,REGION II,CAGAYAN,PIAT,VILLA REY,2012,17.70690801,121.5477726,"CGY-7641 ACCESS: The station is located in Barangay Villarey, Piat, Cagayan 30 m W of Barangay hall and 4m from the post of the water tank. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7641, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7069080111111,121.547772608333,0.0,0,104.105,0.0,4,65.54241285854765,345997.89442,1958353.16036,51,17.70859493611111,121.5464868333333,68.70251,1958597.414,557968.648,3,345860.753,1958422.608,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7642 (CGY-3816),LUZON,REGION II,CAGAYAN,PIAT,VILLA REY,2012,17.70796526,121.5481348,"CGY-7642 ACCESS: The station is located in Barangay Villarey, Piat, Cagayan approximately 130 m S Barangay Hall and 3.0 m from the Maharlika Highway and the waiting shed. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7642, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7079652638889,121.548134777778,0.0,0,104.879,0.0,4,66.31863041954185,346037.20952,1958469.86187,51,17.70965224444445,121.5468490277778,69.47905,1958714.538,558006.729,3,345900.072,1958539.309,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7643 (CGY-3771),LUZON,REGION II,CAGAYAN,PIAT,WARAT,2012,17.71191683,121.5809419,"CGY-7643 ACCESS: The station is located in Barangay Warat, Piat, Cagayan. It is located along Mabini St. approximately 300 m S of CGY-6 and 2m from electric post. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7643, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.711916825,121.580941877778,0.0,0,88.884,0.0,4,50.40017697684927,349520.1185,1958880.62254,51,17.71360334722222,121.5796562694444,53.4181,1959162.215,561485.489,3,349383.017,1958949.97,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7644 (CGY-66),LUZON,REGION II,CAGAYAN,PIAT,WARAT,2012,17.713903,121.5818801,"CGY-7644 ACCESS: The station is located in Barangay Warat, Piat, Cagayan approximately 30 m S Barangay Hall and at the western center part of the multi-purpose pavement along G. Cusipag St. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7644, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.713903,121.581880061111,0.0,0,87.458,0.0,4,48.97815500849581,349621.27756,1959099.66433,51,17.71558962222222,121.5805945,51.99627,1959382.343,561584.334,3,349484.184,1959169.01,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7645,LUZON,REGION II,CAGAYAN,PIAT,CATARAUAN,2012,17.74627265,121.5821873,"CGY-7645 ACCESS: The station is located approximately 10 km from the Municipal Boundary Mark, following the Provincial Road going to Municipality of amulong located on the left side of the road 500m S of the road entering Barangay Nabialan proper. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7645, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7462726472222,121.58218725,0.0,0,92.494,0.0,4,54.04541487173838,349680.85694,1962681.47133,51,17.74796120555555,121.5809024388889,57.13626,1962965.025,561605.936,3,349543.87,1962750.841,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7647,LUZON,REGION II,CAGAYAN,PIAT,CATARAUAN,2012,17.78449244,121.6068201,"CGY-7647 ACCESS: The station is located in Barangay Cataraunan, Piat, Cagayan 35 m W of barangay hall, 1.5 m SW part of the multi-purpose pavement, 250 m from the Catarauan Elementary School. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7647, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7844924416667,121.606820086111,0.0,0,67.648,0.0,4,29.25458294732801,352324.28682,1966891.34948,51,17.786182775,121.6055361972222,32.35497,1967203.303,564204.834,3,352187.443,1966960.671,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7649,LUZON,REGION II,CAGAYAN,SANTO NIÑO,CAMPO,2012,17.79516437,121.5595631,"CGY-7649 ACCESS: The station is located approximately 100 m SE of the barangay hall on top of the hill. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7649, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7951643694444,121.559563105556,0.0,0,98.243,0.0,4,59.75349006349566,347323.31565,1968110.17821,51,17.79685633888889,121.5582793916667,63.09793,1968369.01,559190.555,3,347186.473,1968179.657,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7650,LUZON,REGION II,CAGAYAN,SANTO NIÑO,CAMPO,2012,17.79669899,121.5597695,"CGY-7650 ACCESS: The station is located in Sitio Campo, Piat, Cagayan approximately 150 m N of CGY 7649 120 m from Campo Elementary School. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7650, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.7966989944444,121.559769527778,0.0,0,97.473,0.0,4,58.98383339707521,347346.50376,1968279.83537,51,17.79839105,121.55848585,62.33241,1968538.923,559211.939,3,347209.667,1968349.314,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7651,LUZON,REGION II,CAGAYAN,PIAT,APAYAO,2012,17.82068064,121.5051076,"CGY-7651 ACCESS: The station is located in Sitio Campo, Piat, Cagayan approximately 4km from Apayao-Minanga road following the access road going to the dam located at the left top bank of the swip facing downstream. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7651, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.8206806444444,121.505107633333,0.0,0,104.228,0.0,4,65.47865840243199,341572.88306,1970979.13448,51,17.82237529722222,121.503824425,69.29629,1971176.844,553409.342,3,341436.086,1971048.804,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7652,LUZON,REGION II,CAGAYAN,PIAT,APAYAO,2012,17.82158022,121.503993,"CGY-7651 ACCESS: The station is located at Barangay Apayao, Piat, Cagayan approximately 4km from the Apayao-Minanga road following the access road going to the Dam located at the left top bank of the swip facing downstream approximately 150 m NW of CGY 7651 on top of the hill. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7651, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.8215802222222,121.503993038889,0.0,0,115.561,0.0,4,76.80502954638803,341455.53325,1971079.63014,51,17.82327495,121.50270985,80.6349,1971276.091,553290.919,3,341318.738,1971149.304,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
CGY-7653,LUZON,REGION II,CAGAYAN,PIAT,CALAOAGAN,2012,17.84504056,121.5064347,"CGY-7653 ACCESS: The station is located in Barangay Calaoagan, Piat, Cagayan approximately 500 m E of Apayao-Calaogan road passing the bridge entering the cacao plantation located on top of the hill. STATION MARK: The station is marked by a 0.004 ø m x 0.10 m copper nail centered and flushed in a 0.30 m x 0.30 m concrete block, set 0.20 m above the ground with inscription CGY 7653, 2012 NAMRIA, 3RD ORDER, LMS 2.",2007 - 2014,PRS92 Densification,NRMDP,17.8450405583333,121.506434741667,0.0,0,114.904,0.0,4,76.13175032742645,341735.0801,1973673.80063,51,17.84673663611111,121.5051521,80.0482,1973873.307,553542.809,3,341598.364,1973743.484,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
