STATION_NAME,ELEVATION_(M),DATUM,REFERENCE_TIDE_STATION,TIDAL_SERIES,Std_Dev_(+/-),ACCURACY_CLASS,ORDER_OF_ACCURACY,YEAR_SURVEYED,FIXING_METHOD,YEAR_COMPUTED_x,ENCODER,DATE_UPDATED,REFERENCE_FILE,ISLAND_GROUP,REGION,PROVINCE,CITY_or_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_COMPUTED_y
GS-38,4.7028,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.033607,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 12:49:50 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,M. CHAVEZ,2008.0,10.6084333333333,122.712530555556,"GS-38 is in the Province of Guimaras, Municipality of San Lorenzo, Brgy. M. Chavez. Station is on top of the southern headwall of a box culvert at KM Post 42+200. It is 50m from electric post no. 629 and 50m from Welcome to Suclaran Marker. Mark is the head of a 4"" copper nail set flushed on a 15cm x 15cm cement putty with inscription ""BM GS-38; 2008; NAMRIA"".",2023.0
GS-39,7.1148,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.034209,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 12:51:54 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,M. CHAVEZ,2008.0,10.5992222222222,122.707858333333,"GS-39 is in the Province of Guimaras, Municipality of San Lorenzo, Brgy. M. Chavez. Station is at the left side of the concrete slab of San Isidro Church gate which is 8.0m from the M. Chavez Barangay Hall along the Buenavista-San Lorenzo National Highway. Mark is the head of a 4"" copper nail set flushed on a 15cm x 15cm cement putty with inscription ""BM GS-39; 2008; NAMRIA"".",2023.0
GS-40,4.4498,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.034715,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:06:06 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,CABANO,2008.0,10.5921472222222,122.703788888889,"GS-40 is in the Island of Guimaras, Province of Guimaras, Municipality of San Lorenzo, brgy. Cabano. Station is at the headwall of the box culvert is 50 meters from the Buenavista-San Lorenzo National Highway junction. Mark is the head of a 4 in. copper nail set flush on a 15 cm. x 15 cm. cemnt putty with inscriptions ""BM-GS-40, 2008, NAMRIA"".",2023.0
GS-41,2.4838,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.035257,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:13:38 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,CABANO,2008.0,10.5912027777778,122.713311111111,"GS-41 is in the Island of Guimaras, Province of Guimaras, Municipality of San Lorenzo, Brgy. Cabano. Station is atop the north side riprap/seawall of the Roro Terminal wharf. It is 5.0m from the edge of the riprap on the north side of the landing wharf. The roro wharf is 1.10km from Buenavista-San Lorenzo national highway. Mark is the head of a 4 in. copper nail set flush on a 15 cm. x 15 cm. cemnt putty with inscriptions ""BM-GS-41, 2008, NAMRIA"".",2023.0
GS-42,2.0657,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.036293,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:24:30 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,CABANO,2008.0,10.5832833333333,122.703338888889,"GS-42 is in the Island of Guimaras, Province of Guimaras, Municipality of San Lorenzo, Barangay Cabano. Station is located on a riprap slope protection of a box culvert on this barangay. It is about 20m away from Electric Post 662.5 along the Buenavista-San Lorenzo national highway. Mark is the head of a 4"" copper nail set flush on a 15cm x 15cm cement putty with inscriptions ""BM GS-42, 2008, NAMRIA"".",2023.0
GS-43,1.857,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.03671,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:26:54 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,CABANO,2008.0,10.5737722222222,122.703883333333,"GS-43 is in the Island of Guimaras, Province of Guimaras, Municipality of San Lorenzo, Brgy. Cabano Sitio Tumanda. The station is atop the south headwall of a box culvert at KM Post 46+362 along the San Lorenzo-Buenavista national highway and is 3.0 m from electric post 716. Mark is the head of a 4 in. copper nail set flush on a 15 cm x 15 cm. cement putty with inscriptions ""BM-GS-43, 2008, NAMRIA"".",2023.0
GS-44,1.929,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.037099,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:30:55 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,CABANO,2008.0,10.5658333333333,122.700988888889,"GS-44 is in the Island of Guimaras, Province of Guimaras, Municipality of San Lorenzo, Brgy. Cabano, Sitio Tumanda. Station is a top the north headwall of a box culvert at KM Post 47+612 along the Buenavista-San Lorenzo national highway. About 70 m away is a basketball court and a chapel of the barangay. Mark is the head of a 4 in. copper nail set flush on a 15 cm x 15 cm. cement putty with inscriptions ""BM-GS-44, 2008, NAMRIA"".",2023.0
GS-45,2.5775,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.037474,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:37:15 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,CABANO,2008.0,10.558425,122.694188888889,"GS-45 Is in the Island of guimaras, Province of Guimaras Municipality of San Lorenzo, Brgy, Cabano, Sitio Balibago. Station is atop the north headwall of a box culvert at KM. Post 48+626 along the Nueva Valencia San Lorenzo national highway. Markis the head of a 4in.copper nail set flush on a 15cm x 15cm cement putty with inscription ""BM-GS-45, 2008, NAMRIA"".",2023.0
GS-46,7.296,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.037767,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:43:11 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,CABANO,2008.0,10.5532305555556,122.692063888889,"GS-46 Station is atop the north headwall of a box culvert at KM. Post 49+433 along the San Lorenzo-Nueva Valencia national highway. a few meters towards Nueva Valencia is Pres. Gloria Macapagal-Arroyo project marker. Mark is the head of a 4in.copper nail set flush on a 15cm x15cm cement putty with inscription ""BM-GS-46 2008 NAMRIA"".",2023.0
GS-50 (GMS-3043),5.0925,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.038918,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:50:54 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SAN LORENZO,SEBARIO,2006.0,10.5248583333333,122.682508333333,"GS-50 (GMS-3043) is in the Island of Guimaras, Province of Guimaras, Municipality of San Lorenzo, Barangay Sebario. Station is located atop the riprap slope protection at the SE approach to Sebario Bridge at KM Post 53+082, along the Buenavista-San Lorenzo national highway. Mark is 2.0m from the SE end of the bridge sidewalk. Mark is the head of a 4"" copper nail embedded on a 20cm x 20cm concrete monument set on the riprap with inscriptions ""GMS-3043, 2006, DENR LEP"".",2023.0
GS-51,17.9634,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.039241,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:52:28 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SEBASTE,2008.0,10.51545,122.679708333333,"GS-51 is in the Island of Guimaras, Province of Guimaras, Municipality of Sibunag, Barangay Sebaste. Station is located atop the north headwall of a box culvert at KM Post 54+345 along the San Lorenzo-Nueva Valencia national highway. Mark is the head of a 4"" copper nail set flush on a 15cm x 15cm cement putty with inscriptions ""BM GS-51, 2008, NAMRIA"".",2023.0
GS-52,10.4856,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.039535,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 1:56:26 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SEBASTE,2008.0,10.5065944444444,122.67475,"GS-52 is in the Island of Guimaras, Province of Guimaras, Municipality of Sibunag, Barangay Sebaste. Station is located at the end portion of a riprap slope proctection along the San Lorenzo-Nueva Valencia national highway. It is 70.0m away from KM Post 55+411 and 20.0m away from a wooden electric post. Mark is the head of a 4"" copper nail set flush on a 15cm x 15cm cement putty with inscriptions ""BM GS-52, 2008, NAMRIA"".",2023.0
GS-53 (GMS-3054),5.6443,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.040079,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:11:55 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,BUBOG,2006.0,10.4914694444444,122.659191666667,"GS-53 (GMS-3054) is in the Island of Guimaras, Province of Guimaras, Municipality of Sibunag, Barangay Bubog. Station a concrete monument is located beside the headwall of a box culvert at KM Post 57+812 13 meters from the warning sign and 15 meters from the welcome sign along San Lorenzon-Nueva Valaencia. Mark is the head of a 4"" copper nail set flush on a 20cm x 20 cm concrete monument with inscriptions ""GMS-3054, 2006, DENR-LEP"".",2023.0
GS-54,14.7705,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.04029,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:17:30 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SABANG,2008.0,10.5065944444444,122.67475,"GS-54 is in the Island of Guimaras, Province of Guimaras, Municipality of Sibunag, Barangay Sabang. Station is located at the top of the riprap slope protection on this portion of the San Lorenzon-Nueva Evalencia national highway which is 30 meters away from Electric Post 2316. It is about 400 meters away from KM Post 59. Mark is the head of a 4"" copper nail set flush on a 15cm x 15cm cement putty with inscriptions ""BM GS-54, 2008, NAMRIA"".",2023.0
GS-55,9.8251,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.040437,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:19:32 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SABANG,2008.0,10.4604166666667,122.639033333333,"GS-55 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. Sabang, Sitio Igpurac. Station is atop the headwall of a box culvert at KM. Post 59+603 along the San Lorenzo-Valencia national highway. The box culvert is 60 m away from the barangay basketball court. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-55,2008, NAMRIA"".",2023.0
GS-56,6.5655,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.040608,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:24:48 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SAN ISIDRO,2008.0,10.4779027777778,122.641147222222,"GS-56 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. Sabang, Sitio Atkang. Station is located at the Northeast Edge of the sidewalk of Atkang Bridge at KM Post 60+560 along the San Lorenzo-Nueva Valencia National Highway. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-56,2008, NAMRIA"".",2023.0
GS-57,5.5424,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.040749,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:29:21 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SAN ISIDRO,2008.0,10.4705944444444,122.640166666667,"GS-57 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. San Isidro sitio Atlang. Station is located atop the headwall of a box culvert at KM Post 62+372 along the San Lorenzon-Nueva Valencia national highway. The Box culvert is about 200 meters away from the San Isdidro Elementary School. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-57,2008, NAMRIA"".",2023.0
GS-58 (GMS-3041),2.4347,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.040891,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:46:05 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SAN ISIDRO,2006.0,10.4604166666667,122.639033333333,"GS-58(GMS-3041) is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. San Isidro. Station is located near the Gumawod bridge at KM Post 62+652 along the San Lorenzo-Nueva Valencia national highway. The stations is 17 meters away from the NW edge of the bridge near the 3-tons warning sign. Mark is the head of a 4"" copper nail set flush on a 20 cm x 20 cm concrete monument with inscriptions ""GMS-3041,2006, DENR-LEP"".",2023.0
GS-59,6.6671,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.041005,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:52:40 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SAN ISIDRO,2008.0,10.4537083333333,122.636336111111,"GS-59 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. San Isidro. Station is a top the wall of a box culvert at KM Post 63+388 along the San Lorenzo-Nueva Valencia national highway. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-59,2008, NAMRIA"".",2023.0
GS-60,2.5468,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.04115,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 2:59:24 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,SAN ISIDRO,2008.0,10.4475,122.629444444444,"GS-60 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. San Isidro. Station is a top the headwall of a box culvert at KM Post 64+509 along the San Lorenzo-Nueva Valencia national highway. Another box culvert is at KM Post 64+489. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-60,2008, NAMRIA"".",2023.0
GS-61 (GMS-3037),7.502,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.041253,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 3:05:49 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,ALEGRIA,2006.0,10.4463694444444,122.62385,"GS-61 (GMS-3037) is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. Alegria Sitio Sumirib. Station is located 13 meters away from Electric Post 1803 along the San Lorenzo-Nueva Valencia national Highway. Mark is the head of a 4"" copper nail set flush on a 20 cm x 20 cm concrete monument with inscriptions ""GMS-3037,2006, DENR-LEP"".",2023.0
GS-62,40.0028,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.04135,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 3:10:00 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,SIBUNAG,ALEGRIA,2008.0,10.4467194444444,122.617416666667,"GS-62 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. Alegria. Station is located inside the paaralang Elementarya ng Alegria at the base flagpole. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-62,2008, NAMRIA"".",2023.0
GS-63,9.8516,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.041515,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 3:20:56 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,NUEVA VALENCIA,SAN ANTONIO,2008.0,10.4527777777778,122.6025,"GS-63 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. San Antonio Sitio Pandan. Station is located atop the headwall of a box culvert at KM Post 68+123 along the San Lorenzo-Nueva Valencia National Highway. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-63,2008, NAMRIA"".",2023.0
GS-64 (GMS-3051),5.8713,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.041588,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 3:27:37 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,NUEVA VALENCIA,SAN ANTONIO,2006.0,10.4494444444444,122.594166666667,"GS-64(GMS-3051) is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. San Antonio Sitio Butcanaway. Station is located atop the concrete wall protection of a drainage canal 22meters away from KM Post 69+203 and fronting brgy basketball court. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm concrete monument with inscriptions ""GMS-3051 2006 DENR"".",2023.0
GS-65,19.8318,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.041637,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 3:32:49 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,NUEVA VALENCIA,SAN ANTONIO,2008.0,10.4566638888889,122.591516666667,"GS-65 is in the Island of Guimaras, Province of Guimara, Municipality of Sibunag, Brgy. San Antonio sitio Pandan. Station is located on the concrete slope protection of the curve along the San Lorenzo-Nueva Valencia national highway. This curve portion of the highway is located in San antonio Elementary School. Mark is the head of a 4"" copper nail set flush on a 15cmx15cm cement putty with inscriptions ""BM-GS-65,2008, NAMRIA"".",2023.0
GS-66 (GMS-3047),3.9344,Mean Sea Level (MSL),Buenavista Guimaras Tide Station,2021-2023,0.041659,5-Centimeter,1st Order,2008,Differential Leveling,2023,Dexter Alamar,05/30/2024 3:43:36 PM,GUIMARAS LEVEL LINES > D:\DESKTOP\...\STARNET\2017\GUIMARAS-FERDIE\STARNET,VISAYAS,REGION VI,GUIMARAS,NUEVA VALENCIA,SAN ANTONIO,2006.0,10.4575,122.587222222222,"GS-66 (GMS-3047) is in the Island of Guimaras, Province of Guimaras, Municipality of Nueva Valencia, Barangay San Antonio. Station is located 15 meters away from the box culvert at KM Post 70+775 along the San Lorenzo-Nueva Valencia national highway. The station is 6 meters from the artesian well and 15 meters away from electric post. Mark is the head of a 4"" copper nail embedded on a 20cm x 20cm concrete monument set on the riprap with inscriptions ""GMS-3047, 2006, DENR LEP"".",2023.0
